_time,index,host.name,event.code,UserAccount,SourceIP
2022-02-19T21:08:29.838+0000,wineventlogs,wkst12.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:08:29.838+0000,wineventlogs,wkst12.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:08:57.137+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.141
2022-02-19T21:08:58.229+0000,wineventlogs,wkst13.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:08:58.229+0000,wineventlogs,wkst13.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:08:58.229+0000,wineventlogs,wkst13.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:08:58.229+0000,wineventlogs,wkst13.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:09:19.340+0000,wineventlogs,wkst13.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:09:19.340+0000,wineventlogs,wkst13.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:09:19.340+0000,wineventlogs,wkst13.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:09:19.340+0000,wineventlogs,wkst13.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:09:19.906+0000,wineventlogs,dc.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.142
2022-02-19T21:09:43.411+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.142
2022-02-19T21:09:43.412+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.142
2022-02-19T21:09:44.445+0000,wineventlogs,wkst14.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:09:44.445+0000,wineventlogs,wkst14.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:09:44.445+0000,wineventlogs,wkst14.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:09:44.445+0000,wineventlogs,wkst14.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:10:05.173+0000,wineventlogs,dc.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.143
2022-02-19T21:10:05.540+0000,wineventlogs,wkst14.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:10:05.540+0000,wineventlogs,wkst14.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:10:05.540+0000,wineventlogs,wkst14.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:10:05.540+0000,wineventlogs,wkst14.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:10:27.687+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.143
2022-02-19T21:10:27.848+0000,wineventlogs,wkst15.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:10:27.848+0000,wineventlogs,wkst15.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:10:27.849+0000,wineventlogs,wkst15.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:10:27.849+0000,wineventlogs,wkst15.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:10:48.888+0000,wineventlogs,wkst15.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:10:48.888+0000,wineventlogs,wkst15.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:10:48.888+0000,wineventlogs,wkst15.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:10:48.889+0000,wineventlogs,wkst15.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:10:49.410+0000,wineventlogs,dc02.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.144
2022-02-19T21:11:11.964+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.144
2022-02-19T21:11:39.624+0000,wineventlogs,dc.magnumtempus.financial,4624,donny.indoles,172.16.50.139
2022-02-19T21:14:36.851+0000,wineventlogs,wkst15.magnumtempus.financial,4624,norma.gene,172.16.21.100
2022-02-19T21:14:41.241+0000,wineventlogs,wkst15.magnumtempus.financial,4624,norma.gene,172.16.21.100
2022-02-19T21:15:08.747+0000,wineventlogs,dc.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:15:08.747+0000,wineventlogs,dc.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:15:08.748+0000,wineventlogs,dc.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:15:08.748+0000,wineventlogs,dc.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:15:29.721+0000,wineventlogs,dc02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:15:29.721+0000,wineventlogs,dc02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:15:29.722+0000,wineventlogs,dc02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:15:29.722+0000,wineventlogs,dc02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:15:29.886+0000,wineventlogs,dc.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:15:29.886+0000,wineventlogs,dc.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:15:29.886+0000,wineventlogs,dc.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:15:29.886+0000,wineventlogs,dc.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:15:29.886+0000,wineventlogs,dc.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:15:30.175+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.100
2022-02-19T21:15:50.787+0000,wineventlogs,dc02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:15:50.787+0000,wineventlogs,dc02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:15:50.787+0000,wineventlogs,dc02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:15:50.787+0000,wineventlogs,dc02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:15:50.787+0000,wineventlogs,dc02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:15:51.020+0000,wineventlogs,dc.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:15:51.020+0000,wineventlogs,dc.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:15:51.020+0000,wineventlogs,dc.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:15:51.020+0000,wineventlogs,dc.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:15:51.233+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:15:51.233+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:15:51.233+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.100
2022-02-19T21:15:51.233+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.101
2022-02-19T21:15:51.234+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:15:51.234+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:11.895+0000,wineventlogs,dc02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:11.895+0000,wineventlogs,dc02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:11.895+0000,wineventlogs,dc02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:11.895+0000,wineventlogs,dc02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:12.357+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.101
2022-02-19T21:16:12.357+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:12.357+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:12.357+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:12.357+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:12.357+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:12.358+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.110
2022-02-19T21:16:12.358+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:12.358+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:12.358+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:12.684+0000,wineventlogs,wkst01.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:12.684+0000,wineventlogs,wkst01.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:12.684+0000,wineventlogs,wkst01.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:12.684+0000,wineventlogs,wkst01.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:33.444+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.130
2022-02-19T21:16:33.444+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.110
2022-02-19T21:16:33.444+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:33.444+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:33.444+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:33.444+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:33.803+0000,wineventlogs,wkst02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:33.804+0000,wineventlogs,wkst02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:33.804+0000,wineventlogs,wkst02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:33.804+0000,wineventlogs,wkst02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:33.988+0000,wineventlogs,wkst01.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:33.988+0000,wineventlogs,wkst01.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:33.988+0000,wineventlogs,wkst01.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:33.988+0000,wineventlogs,wkst01.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:33.988+0000,wineventlogs,wkst01.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:33.989+0000,wineventlogs,wkst01.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:33.989+0000,wineventlogs,wkst01.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:33.989+0000,wineventlogs,wkst01.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:54.514+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.131
2022-02-19T21:16:54.514+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.130
2022-02-19T21:16:54.910+0000,wineventlogs,wkst02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:54.911+0000,wineventlogs,wkst02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:54.911+0000,wineventlogs,wkst02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:54.911+0000,wineventlogs,wkst02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:54.911+0000,wineventlogs,wkst02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:54.911+0000,wineventlogs,wkst02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:54.911+0000,wineventlogs,wkst02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:54.911+0000,wineventlogs,wkst02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:55.231+0000,wineventlogs,wkst01.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:55.231+0000,wineventlogs,wkst01.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:55.231+0000,wineventlogs,wkst01.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:55.231+0000,wineventlogs,wkst01.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:55.870+0000,wineventlogs,wkst03.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:55.870+0000,wineventlogs,wkst03.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:55.870+0000,wineventlogs,wkst03.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:16:55.870+0000,wineventlogs,wkst03.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:15.901+0000,wineventlogs,wkst03.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:15.901+0000,wineventlogs,wkst03.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:15.901+0000,wineventlogs,wkst03.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:15.901+0000,wineventlogs,wkst03.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:15.901+0000,wineventlogs,wkst03.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:15.901+0000,wineventlogs,wkst03.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:15.901+0000,wineventlogs,wkst03.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:15.901+0000,wineventlogs,wkst03.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:16.028+0000,wineventlogs,wkst02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:16.028+0000,wineventlogs,wkst02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:16.028+0000,wineventlogs,wkst02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:16.028+0000,wineventlogs,wkst02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:16.605+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.131
2022-02-19T21:17:16.606+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.132
2022-02-19T21:17:16.606+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:16.606+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:16.606+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:16.606+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:17.837+0000,wineventlogs,wkst04-1.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:17.837+0000,wineventlogs,wkst04-1.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:17.837+0000,wineventlogs,wkst04-1.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:17.838+0000,wineventlogs,wkst04-1.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:29.404+0000,wineventlogs,wkst12.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:29.404+0000,wineventlogs,wkst12.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:29.405+0000,wineventlogs,wkst12.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:29.409+0000,wineventlogs,wkst12.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:35.988+0000,wineventlogs,wkst11.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:35.988+0000,wineventlogs,wkst11.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:35.988+0000,wineventlogs,wkst11.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:35.988+0000,wineventlogs,wkst11.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:36.932+0000,wineventlogs,wkst03.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:36.932+0000,wineventlogs,wkst03.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:36.932+0000,wineventlogs,wkst03.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:36.932+0000,wineventlogs,wkst03.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:37.668+0000,wineventlogs,wkst01.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:37.668+0000,wineventlogs,wkst01.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:37.668+0000,wineventlogs,wkst01.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:37.668+0000,wineventlogs,wkst01.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:37.686+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:37.686+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:37.686+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.110
2022-02-19T21:17:37.686+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:37.686+0000,wineventlogs,files.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:37.686+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.132
2022-02-19T21:17:37.873+0000,wineventlogs,wkst04-1.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:37.873+0000,wineventlogs,wkst04-1.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:37.873+0000,wineventlogs,wkst04-1.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:37.873+0000,wineventlogs,wkst04-1.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:37.873+0000,wineventlogs,wkst04-1.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:37.873+0000,wineventlogs,wkst04-1.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:37.873+0000,wineventlogs,wkst04-1.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:37.873+0000,wineventlogs,wkst04-1.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:38.703+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.133
2022-02-19T21:17:39.232+0000,wineventlogs,wkst05.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:39.233+0000,wineventlogs,wkst05.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:39.233+0000,wineventlogs,wkst05.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:39.233+0000,wineventlogs,wkst05.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:51.502+0000,wineventlogs,wkst12.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:51.502+0000,wineventlogs,wkst12.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:51.502+0000,wineventlogs,wkst12.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:51.502+0000,wineventlogs,wkst12.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:51.730+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.141
2022-02-19T21:17:52.332+0000,wineventlogs,wkst13.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:52.332+0000,wineventlogs,wkst13.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:52.332+0000,wineventlogs,wkst13.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:52.332+0000,wineventlogs,wkst13.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:57.023+0000,wineventlogs,wkst11.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:57.024+0000,wineventlogs,wkst11.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:57.024+0000,wineventlogs,wkst11.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:57.024+0000,wineventlogs,wkst11.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:57.758+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.140
2022-02-19T21:17:58.783+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.130
2022-02-19T21:17:58.783+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.133
2022-02-19T21:17:58.823+0000,wineventlogs,wkst01.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:58.823+0000,wineventlogs,wkst01.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:58.823+0000,wineventlogs,wkst01.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:58.823+0000,wineventlogs,wkst01.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:58.911+0000,wineventlogs,wkst04-1.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:58.911+0000,wineventlogs,wkst04-1.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:58.911+0000,wineventlogs,wkst04-1.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:58.911+0000,wineventlogs,wkst04-1.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:59.093+0000,wineventlogs,wkst02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:59.094+0000,wineventlogs,wkst02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:59.094+0000,wineventlogs,wkst02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:59.094+0000,wineventlogs,wkst02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:59.278+0000,wineventlogs,wkst05.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:59.278+0000,wineventlogs,wkst05.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:59.278+0000,wineventlogs,wkst05.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:59.278+0000,wineventlogs,wkst05.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:59.279+0000,wineventlogs,wkst05.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:59.279+0000,wineventlogs,wkst05.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:59.279+0000,wineventlogs,wkst05.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:59.279+0000,wineventlogs,wkst05.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:17:59.793+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.134
2022-02-19T21:17:59.793+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.134
2022-02-19T21:18:00.604+0000,wineventlogs,wkst06.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:18:00.604+0000,wineventlogs,wkst06.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:18:00.604+0000,wineventlogs,wkst06.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:18:00.604+0000,wineventlogs,wkst06.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:18:13.371+0000,wineventlogs,wkst13.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:18:13.371+0000,wineventlogs,wkst13.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:18:13.373+0000,wineventlogs,wkst13.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:18:13.373+0000,wineventlogs,wkst13.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:18:13.875+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.142
2022-02-19T21:18:13.875+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.142
2022-02-19T21:18:14.130+0000,wineventlogs,wkst14.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:18:14.131+0000,wineventlogs,wkst14.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:18:14.131+0000,wineventlogs,wkst14.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:18:14.131+0000,wineventlogs,wkst14.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:18:19.911+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.131
2022-02-19T21:18:19.911+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.134
2022-02-19T21:18:19.911+0000,wineventlogs,files.magnumtempus.financial,4624,ANONYMOUS LOGON,172.16.50.134
2022-02-19T21:18:20.123+0000,wineventlogs,wkst02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:18:20.123+0000,wineventlogs,wkst02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:18:20.123+0000,wineventlogs,wkst02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:18:20.123+0000,wineventlogs,wkst02.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:18:20.316+0000,wineventlogs,wkst05.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:18:20.316+0000,wineventlogs,wkst05.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:18:20.316+0000,wineventlogs,wkst05.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:18:20.317+0000,wineventlogs,wkst05.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:18:20.812+0000,wineventlogs,wkst06.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:18:20.812+0000,wineventlogs,wkst06.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:18:20.812+0000,wineventlogs,wkst06.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:18:20.812+0000,wineventlogs,wkst06.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:18:20.812+0000,wineventlogs,wkst06.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:18:20.813+0000,wineventlogs,wkst06.magnumtempus.financial,4624,Administrator,172.16.55.110
2022-02-19T21:18:20.813+0000,wineventlogs,wkst06.magnumtempus.financial,4624,Administrator,172.16.55.110
