"_raw","_time","community_id","conn_state",duration,eventtype,history,host,"id.orig_h","id.orig_p","id.resp_h","id.resp_p",index,linecount,"local_orig","local_resp","missed_bytes",name,notice,"orig_bytes","orig_ip_bytes","orig_pkts",peer,proto,punct,"resp_bytes","resp_ip_bytes","resp_pkts",service,source,sourcetype,"splunk_server","splunk_server_group",timestamp,ts,"tunnel_parents{}",uid
"{""ts"":1645312626.098489,""uid"":""CjdG4C4bC6Xiw8kFC3"",""id.orig_h"":""172.16.50.100"",""id.orig_p"":52861,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":64.99866104125977,""orig_bytes"":1974,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":11,""orig_ip_bytes"":2426,""resp_pkts"":14,""resp_ip_bytes"":1788,""tunnel_parents"":[""Ce9Sdp4e7UdOYQiK8"",""CAH8pr1D4RqmxuHaN3""],""community_id"":""1:0e3lGW4TLCsNj/BwLg4sVZvQdNI=""}","2022-02-19T23:20:01.000+0000","1:0e3lGW4TLCsNj/BwLg4sVZvQdNI=",SF,"64.99866104125977",,ShADadfFr,sensor,"172.16.50.100",52861,"18.188.230.95",443,zeek,1,true,false,0,,,1974,2426,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1788,14,ssl,"/opt/zeek/logs/2022-02-19/conn.23:00:00-23:20:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645312626.098489","Ce9Sdp4e7UdOYQiK8
CAH8pr1D4RqmxuHaN3",CjdG4C4bC6Xiw8kFC3
"{""ts"":1645312509.663838,""uid"":""CWfmQWYmAwGYs9gOh"",""id.orig_h"":""172.16.50.101"",""id.orig_p"":64160,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.00616312026978,""orig_bytes"":2022,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":11,""orig_ip_bytes"":2474,""resp_pkts"":14,""resp_ip_bytes"":1788,""tunnel_parents"":[""CjLmFC4puALWPjL3Oh""],""community_id"":""1:EXKwJEDK+4RWTodCIHTwUVn7sLo=""}","2022-02-19T23:20:01.000+0000","1:EXKwJEDK+4RWTodCIHTwUVn7sLo=",SF,"65.00616312026978",,ShADadfFr,sensor,"172.16.50.101",64160,"18.188.230.95",443,zeek,1,true,false,0,,,2022,2474,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1788,14,ssl,"/opt/zeek/logs/2022-02-19/conn.23:00:00-23:20:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645312509.663838",CjLmFC4puALWPjL3Oh,CWfmQWYmAwGYs9gOh
"{""ts"":1645312488.560045,""uid"":""CZHSzr3PwVUPwX0LU4"",""id.orig_h"":""172.16.50.100"",""id.orig_p"":65186,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.00481510162354,""orig_bytes"":2022,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":11,""orig_ip_bytes"":2474,""resp_pkts"":14,""resp_ip_bytes"":1788,""tunnel_parents"":[""C25uH01wvNU7btxJL3"",""CeaAeT12MI2Wbwve9c""],""community_id"":""1:iJ8BuYOmP/9k19VDjQR8uXFUFLw=""}","2022-02-19T23:20:01.000+0000","1:iJ8BuYOmP/9k19VDjQR8uXFUFLw=",SF,"65.00481510162354",,ShADadfFr,sensor,"172.16.50.100",65186,"18.188.230.95",443,zeek,1,true,false,0,,,2022,2474,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1788,14,ssl,"/opt/zeek/logs/2022-02-19/conn.23:00:00-23:20:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645312488.560045","C25uH01wvNU7btxJL3
CeaAeT12MI2Wbwve9c",CZHSzr3PwVUPwX0LU4
"{""ts"":1645312377.164069,""uid"":""CNvqTZ2kQYJzaYJZZ"",""id.orig_h"":""172.16.50.101"",""id.orig_p"":64155,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.00709414482117,""orig_bytes"":2006,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":11,""orig_ip_bytes"":2458,""resp_pkts"":14,""resp_ip_bytes"":1788,""tunnel_parents"":[""CINqIhqGkCuQzlaC7"",""CE2ysu2y73otAonp28""],""community_id"":""1:vLUl+goArZr1cQJ46mxC+RRxabQ=""}","2022-02-19T23:20:01.000+0000","1:vLUl+goArZr1cQJ46mxC+RRxabQ=",SF,"65.00709414482117",,ShADadfFr,sensor,"172.16.50.101",64155,"18.188.230.95",443,zeek,1,true,false,0,,,2006,2458,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1788,14,ssl,"/opt/zeek/logs/2022-02-19/conn.23:00:00-23:20:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645312377.164069","CINqIhqGkCuQzlaC7
CE2ysu2y73otAonp28",CNvqTZ2kQYJzaYJZZ
"{""ts"":1645312350.138137,""uid"":""C0gYrs4DtocDqrAWIb"",""id.orig_h"":""172.16.50.100"",""id.orig_p"":65173,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.00405192375183,""orig_bytes"":2006,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":11,""orig_ip_bytes"":2458,""resp_pkts"":14,""resp_ip_bytes"":1788,""tunnel_parents"":[""CwWkwe4qPJyQToTR23"",""CzaS2D3Wu8sDQb2aW9""],""community_id"":""1:ML/Rj/mWwotwy8dA9XP54vmEIng=""}","2022-02-19T23:20:01.000+0000","1:ML/Rj/mWwotwy8dA9XP54vmEIng=",SF,"65.00405192375183",,ShADadfFr,sensor,"172.16.50.100",65173,"18.188.230.95",443,zeek,1,true,false,0,,,2006,2458,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1788,14,ssl,"/opt/zeek/logs/2022-02-19/conn.23:00:00-23:20:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645312350.138137","CwWkwe4qPJyQToTR23
CzaS2D3Wu8sDQb2aW9",C0gYrs4DtocDqrAWIb
"{""ts"":1645312244.31407,""uid"":""Clyyrwb2IpntSH5ug"",""id.orig_h"":""172.16.50.101"",""id.orig_p"":64141,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.00525903701782,""orig_bytes"":1990,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":11,""orig_ip_bytes"":2442,""resp_pkts"":14,""resp_ip_bytes"":1788,""tunnel_parents"":[""CBcEDdI47y42L6Cqc"",""C9Mpd21uE23qdrKg6""],""community_id"":""1:Ur6I1KGgEot/a8HfV6D45xQZS/Y=""}","2022-02-19T23:20:01.000+0000","1:Ur6I1KGgEot/a8HfV6D45xQZS/Y=",SF,"65.00525903701782",,ShADadfFr,sensor,"172.16.50.101",64141,"18.188.230.95",443,zeek,1,true,false,0,,,1990,2442,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1788,14,ssl,"/opt/zeek/logs/2022-02-19/conn.23:00:00-23:20:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645312244.31407","CBcEDdI47y42L6Cqc
C9Mpd21uE23qdrKg6",Clyyrwb2IpntSH5ug
"{""ts"":1645312211.719288,""uid"":""C5uEQF5WVEulAipMk"",""id.orig_h"":""172.16.50.100"",""id.orig_p"":65161,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.00766897201538,""orig_bytes"":2006,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":11,""orig_ip_bytes"":2458,""resp_pkts"":14,""resp_ip_bytes"":1788,""tunnel_parents"":[""CtY8CC4bOU4zZAKezf"",""CzR3bT1u0USSy8KHI2""],""community_id"":""1:mcD4OYR0X/8JCweh8zWnc99y1wI=""}","2022-02-19T23:20:01.000+0000","1:mcD4OYR0X/8JCweh8zWnc99y1wI=",SF,"65.00766897201538",,ShADadfFr,sensor,"172.16.50.100",65161,"18.188.230.95",443,zeek,1,true,false,0,,,2006,2458,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1788,14,ssl,"/opt/zeek/logs/2022-02-19/conn.23:00:00-23:20:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645312211.719288","CtY8CC4bOU4zZAKezf
CzR3bT1u0USSy8KHI2",C5uEQF5WVEulAipMk
"{""ts"":1645312111.479082,""uid"":""CTr4b21BJcfFWdQESj"",""id.orig_h"":""172.16.50.101"",""id.orig_p"":64133,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.00454688072205,""orig_bytes"":1990,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":11,""orig_ip_bytes"":2442,""resp_pkts"":14,""resp_ip_bytes"":1788,""tunnel_parents"":[""CB2ZwC4dVO4AMmBJFg"",""CLC06M2jv7grxQ72Ne""],""community_id"":""1:1SCZ/fSgL9pwKSoJ9FJexIewGOA=""}","2022-02-19T23:20:01.000+0000","1:1SCZ/fSgL9pwKSoJ9FJexIewGOA=",SF,"65.00454688072205",,ShADadfFr,sensor,"172.16.50.101",64133,"18.188.230.95",443,zeek,1,true,false,0,,,1990,2442,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1788,14,ssl,"/opt/zeek/logs/2022-02-19/conn.23:00:00-23:20:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645312111.479082","CB2ZwC4dVO4AMmBJFg
CLC06M2jv7grxQ72Ne",CTr4b21BJcfFWdQESj
"{""ts"":1645312074.351537,""uid"":""CFc7WvwDs2yZXUOPj"",""id.orig_h"":""172.16.50.100"",""id.orig_p"":65153,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.00548696517945,""orig_bytes"":2006,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":11,""orig_ip_bytes"":2458,""resp_pkts"":14,""resp_ip_bytes"":1788,""tunnel_parents"":[""CP5xPi4LCG18fRsSi"",""Ci0tz54W52xfLl7e8i""],""community_id"":""1:ODe3FxmrjPWxvossEtxMqIy+hKs=""}","2022-02-19T23:20:01.000+0000","1:ODe3FxmrjPWxvossEtxMqIy+hKs=",SF,"65.00548696517945",,ShADadfFr,sensor,"172.16.50.100",65153,"18.188.230.95",443,zeek,1,true,false,0,,,2006,2458,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1788,14,ssl,"/opt/zeek/logs/2022-02-19/conn.23:00:00-23:20:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645312074.351537","CP5xPi4LCG18fRsSi
Ci0tz54W52xfLl7e8i",CFc7WvwDs2yZXUOPj
"{""ts"":1645305288.151509,""uid"":""C5eeEu1cXeRD5VGCZb"",""id.orig_h"":""172.16.55.110"",""id.orig_p"":51230,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":6844.988823890686,""orig_bytes"":85290,""resp_bytes"":77815,""conn_state"":""RSTO"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadR"",""orig_pkts"":188,""orig_ip_bytes"":92822,""resp_pkts"":189,""resp_ip_bytes"":85387,""tunnel_parents"":[""Cpd9MEH5bBWi2Ob39"",""CqKEeZ3mq7Y6rWANze"",""CoiHDI242HegRmXOk8"",""CQaJ3PSUfbt6V0mi4"",""CxqySM3R9MbcHmGjia"",""C0LIfO29d99RrC5At8"",""C8i0Pm4tjSssGA05dj"",""C4HOsP1PUUF7QGn2I"",""C6MAoA3440yvbs2pT9"",""C9uP1K1w1hEL3D9zwe"",""CdFm7r1AO6Mmod5mBi"",""Ct01or3LEKeIWMifeg"",""CbAH7j2qLXQq9riEbb"",""CXPvIRoEIKFNLzmG2"",""CKRNJh4zA1SDMBRBBe"",""CCqVH44cqphHobSJR1"",""CsPazF447tqbghl42k"",""ClxNZe4QLWNB05gSQb"",""CJVBoGjloZ5LZgS79"",""CifAAi3GrSbUVocbWa"",""CqsBNg3qOJCGcoTGRf"",""C90F1I1WBY9cx2Lox"",""C19fhP37RRY4ADbDQ4"",""CW99MK2z9LCmL8w8M4"",""Ci444B4X5qg5q9Y1v5"",""CGwYg96PRgQEhlC43"",""CELHNn4SFaGUGlZxtf"",""COkS4T3KvREdnmEAmk"",""CqMv6k3cuQCNlQjgX8"",""Cb9XmS2O8z1mnrwzz2"",""Cj7M262OoEheoBnImf"",""Car9ge3dBmtDnbR8Wk"",""CeJq9J3qYNhXxqRaY5"",""C6TOSC1wu51SScgkf4"",""CAGTNH1hGymHitxx47"",""CWjHOE31fN26t6ME4g"",""CpVXah4cadoOPiyZ24"",""CJCOUc13ye8ZET8wu6"",""CNP9J31GfXbyNYuVbi"",""CTBQkz5SvcjtpD5w9"",""CaUUDn3ETy4RZVPWXb"",""CzDgEs32bLwdODnjR7"",""CMfKjM2ulpy0Ynd5sh"",""C4CgKCdeNukmuG4r5"",""Ceb256mrAdRbKpyTe"",""CB5haI31itjJc37p6l"",""CQuVno2c5vrdpRjYld"",""C8pVAl3hEc195Ub7O2"",""CFgjyz3pR6M73QjkFi"",""CeHdaZes6rv4UF5n6"",""CBhiOW2ept1fTeSK57"",""CdqG9j1wHjpUsqtNe1"",""COmuZY3OTEh7dcTyoc"",""ChLwnm2kBd5fP0red8"",""C4VXbHimhHoAxhbX3"",""C7u3yB1z7dMEfCOYR4""],""community_id"":""1:nxu83pC4l59vmJmdMm6ORFpZDtA=""}","2022-02-19T23:20:01.000+0000","1:nxu83pC4l59vmJmdMm6ORFpZDtA=",RSTO,"6844.988823890686",,ShADadR,sensor,"172.16.55.110",51230,"18.188.230.95",443,zeek,1,true,false,0,,,85290,92822,188,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",77815,85387,189,ssl,"/opt/zeek/logs/2022-02-19/conn.23:00:00-23:20:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645305288.151509","Cpd9MEH5bBWi2Ob39
CqKEeZ3mq7Y6rWANze
CoiHDI242HegRmXOk8
CQaJ3PSUfbt6V0mi4
CxqySM3R9MbcHmGjia
C0LIfO29d99RrC5At8
C8i0Pm4tjSssGA05dj
C4HOsP1PUUF7QGn2I
C6MAoA3440yvbs2pT9
C9uP1K1w1hEL3D9zwe
CdFm7r1AO6Mmod5mBi
Ct01or3LEKeIWMifeg
CbAH7j2qLXQq9riEbb
CXPvIRoEIKFNLzmG2
CKRNJh4zA1SDMBRBBe
CCqVH44cqphHobSJR1
CsPazF447tqbghl42k
ClxNZe4QLWNB05gSQb
CJVBoGjloZ5LZgS79
CifAAi3GrSbUVocbWa
CqsBNg3qOJCGcoTGRf
C90F1I1WBY9cx2Lox
C19fhP37RRY4ADbDQ4
CW99MK2z9LCmL8w8M4
Ci444B4X5qg5q9Y1v5
CGwYg96PRgQEhlC43
CELHNn4SFaGUGlZxtf
COkS4T3KvREdnmEAmk
CqMv6k3cuQCNlQjgX8
Cb9XmS2O8z1mnrwzz2
Cj7M262OoEheoBnImf
Car9ge3dBmtDnbR8Wk
CeJq9J3qYNhXxqRaY5
C6TOSC1wu51SScgkf4
CAGTNH1hGymHitxx47
CWjHOE31fN26t6ME4g
CpVXah4cadoOPiyZ24
CJCOUc13ye8ZET8wu6
CNP9J31GfXbyNYuVbi
CTBQkz5SvcjtpD5w9
CaUUDn3ETy4RZVPWXb
CzDgEs32bLwdODnjR7
CMfKjM2ulpy0Ynd5sh
C4CgKCdeNukmuG4r5
Ceb256mrAdRbKpyTe
CB5haI31itjJc37p6l
CQuVno2c5vrdpRjYld
C8pVAl3hEc195Ub7O2
CFgjyz3pR6M73QjkFi
CeHdaZes6rv4UF5n6
CBhiOW2ept1fTeSK57
CdqG9j1wHjpUsqtNe1
COmuZY3OTEh7dcTyoc
ChLwnm2kBd5fP0red8
C4VXbHimhHoAxhbX3
C7u3yB1z7dMEfCOYR4",C5eeEu1cXeRD5VGCZb
"{""ts"":1645306468.93557,""uid"":""CmoRrx3MgWuTEIqgI2"",""id.orig_h"":""172.16.50.110"",""id.orig_p"":50604,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":5662.215537071228,""orig_bytes"":72857,""resp_bytes"":65769,""conn_state"":""RSTO"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadR"",""orig_pkts"":161,""orig_ip_bytes"":79309,""resp_pkts"":163,""resp_ip_bytes"":72301,""tunnel_parents"":[""CejXon2yP0cU5NWi2e"",""CcTSLm2E4VcoM7myYb"",""CBvyr936ZfNCSsUnL"",""C7Jx5l1zecEFdUKjdl"",""CW8Z291exzePuu5217"",""ChTFZdHBKv9WMsgQb"",""CPF4PG2nLLR8svmgxl"",""CjU8Uy4hGS2PZmZo5d"",""Ct1FGH2uqrpmkAUwEd"",""CJ16VU1LlY6BD0w5xc"",""CDzMSx3OQEZMzZpfZa"",""CALqbFf9XKifFlaY"",""CV6Rwd1uq8jPjDiKJk"",""CXNcNGNrluHf7PFDd"",""COokw7UUqsQYUgvOk"",""CyU3ri37TpzfABjrUk"",""CN653j4xQ46p8C5GI4"",""CxJQeWXyPvAkRPwS4"",""CpeDEIiFuNgZknLB8"",""CYRy8jV2pVIBWZVpk"",""CMykr145ElUrpoGKH1"",""CIvjzy209oPIRGE07f"",""CQgNQO22EAj3TqGF8l"",""CDX1nZ2z4BUHJMSaFd"",""CWJlU54K22NciQQJdl"",""CEwXWc29XA8Kkzppbe"",""CfVkkh4Dt1yiiv8b5l"",""CKiM3h4z5Mht5qIJHb"",""C0gODi2c9T9vExf5l5"",""CTNpWA1DSmzJIzTI1e"",""CVPsc94QYWUjmbnJ3f"",""CXFKA43d8Tf4NTOfi1"",""CGErTT1f5GX4pSlBOl"",""C28PjJnum9WGvE0R9"",""CDNMtREY6r1rvhDFk"",""CEo6al3808MCzy9cV3"",""CfK3vZ3OshO61Ea712"",""CWEp6p3NjbC7baqCe1"",""C9pAXN3EBLQdR4Dz07"",""CWv7w63LtYfNlnVp0h"",""CwrdAe3mWTsZRfuGpd"",""CLRLFr7DA0WkGCVA9"",""COe8on3m0xuqzhU85k"",""CENCWC1k0BzJKbRQBh"",""Cpb7B9ITVMyD1Joih"",""Cy9AR32SAxt5yndI45"",""CF2xKdu0HuAcopuYl"",""CSPyjAZJNmAJTwy79"",""CAcJPQ2SoUL3sqFVJg"",""CBv6LE4PY5EBGlr0x5"",""CwfyARxQ8aygtDdzb"",""CKROpI2jddp7RefXl8"",""CKGgj726ztPsOGn1Vk"",""CrgMr82BwHykkd9115"",""CpOnaM1aKG0sCjE9"",""Csg93i4nuAj7NmWUZk"",""Cc553U1TJ5Hf0Ia1pf"",""CprLWx2nOBp1VzVNPa"",""Cjp05w1QHS9YvZmwwl"",""CDQlft4gyjJwry2uL9"",""CYGszlCpkHDRf3e6c"",""CdjGB51dZX7ZFDgKa4"",""CBwhN02obaqV2yy0T4"",""CUBzN240q4AjqUdRd1"",""C7aSAv4TSJGgJWaWGe"",""CnP3x74mjfuszwkib3"",""CDDZHA2l67wwE9t8Tc"",""CjtLKM3noYbaQW1B72"",""CQMbHD4wudwbC80ot2""],""community_id"":""1:BXYvbkAaZrul3g0v5baCJ7Bujlg=""}","2022-02-19T23:20:01.000+0000","1:BXYvbkAaZrul3g0v5baCJ7Bujlg=",RSTO,"5662.215537071228",,ShADadR,sensor,"172.16.50.110",50604,"18.188.230.95",443,zeek,1,true,false,0,,,72857,79309,161,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",65769,72301,163,ssl,"/opt/zeek/logs/2022-02-19/conn.23:00:00-23:20:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645306468.93557","CejXon2yP0cU5NWi2e
CcTSLm2E4VcoM7myYb
CBvyr936ZfNCSsUnL
C7Jx5l1zecEFdUKjdl
CW8Z291exzePuu5217
ChTFZdHBKv9WMsgQb
CPF4PG2nLLR8svmgxl
CjU8Uy4hGS2PZmZo5d
Ct1FGH2uqrpmkAUwEd
CJ16VU1LlY6BD0w5xc
CDzMSx3OQEZMzZpfZa
CALqbFf9XKifFlaY
CV6Rwd1uq8jPjDiKJk
CXNcNGNrluHf7PFDd
COokw7UUqsQYUgvOk
CyU3ri37TpzfABjrUk
CN653j4xQ46p8C5GI4
CxJQeWXyPvAkRPwS4
CpeDEIiFuNgZknLB8
CYRy8jV2pVIBWZVpk
CMykr145ElUrpoGKH1
CIvjzy209oPIRGE07f
CQgNQO22EAj3TqGF8l
CDX1nZ2z4BUHJMSaFd
CWJlU54K22NciQQJdl
CEwXWc29XA8Kkzppbe
CfVkkh4Dt1yiiv8b5l
CKiM3h4z5Mht5qIJHb
C0gODi2c9T9vExf5l5
CTNpWA1DSmzJIzTI1e
CVPsc94QYWUjmbnJ3f
CXFKA43d8Tf4NTOfi1
CGErTT1f5GX4pSlBOl
C28PjJnum9WGvE0R9
CDNMtREY6r1rvhDFk
CEo6al3808MCzy9cV3
CfK3vZ3OshO61Ea712
CWEp6p3NjbC7baqCe1
C9pAXN3EBLQdR4Dz07
CWv7w63LtYfNlnVp0h
CwrdAe3mWTsZRfuGpd
CLRLFr7DA0WkGCVA9
COe8on3m0xuqzhU85k
CENCWC1k0BzJKbRQBh
Cpb7B9ITVMyD1Joih
Cy9AR32SAxt5yndI45
CF2xKdu0HuAcopuYl
CSPyjAZJNmAJTwy79
CAcJPQ2SoUL3sqFVJg
CBv6LE4PY5EBGlr0x5
CwfyARxQ8aygtDdzb
CKROpI2jddp7RefXl8
CKGgj726ztPsOGn1Vk
CrgMr82BwHykkd9115
CpOnaM1aKG0sCjE9
Csg93i4nuAj7NmWUZk
Cc553U1TJ5Hf0Ia1pf
CprLWx2nOBp1VzVNPa
Cjp05w1QHS9YvZmwwl
CDQlft4gyjJwry2uL9
CYGszlCpkHDRf3e6c
CdjGB51dZX7ZFDgKa4
CBwhN02obaqV2yy0T4
CUBzN240q4AjqUdRd1
C7aSAv4TSJGgJWaWGe
CnP3x74mjfuszwkib3
CDDZHA2l67wwE9t8Tc
CjtLKM3noYbaQW1B72
CQMbHD4wudwbC80ot2",CmoRrx3MgWuTEIqgI2
"{""ts"":1645312127.513363,""uid"":""CQ7jvJ1KsgJ2vboDhj"",""id.orig_h"":""172.16.55.110"",""id.orig_p"":49747,""id.resp_h"":""40.83.247.108"",""id.resp_p"":443,""proto"":""tcp"",""duration"":0.06738805770874024,""orig_bytes"":104,""resp_bytes"":0,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""DFafA"",""orig_pkts"":4,""orig_ip_bytes"":264,""resp_pkts"":2,""resp_ip_bytes"":80,""tunnel_parents"":[""CkdmEs40N1XjVO7RGc""],""community_id"":""1:CieiV9wk0w3Ru4lZcbBhCe8Il0M=""}","2022-02-19T23:20:01.000+0000","1:CieiV9wk0w3Ru4lZcbBhCe8Il0M=",SF,"0.06738805770874024",,DFafA,sensor,"172.16.55.110",49747,"40.83.247.108",443,zeek,1,true,false,0,,,104,264,4,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",0,80,2,,"/opt/zeek/logs/2022-02-19/conn.23:00:00-23:20:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645312127.513363",CkdmEs40N1XjVO7RGc,CQ7jvJ1KsgJ2vboDhj
"{""ts"":1645312127.191454,""uid"":""C1jhuf4k6xr6crtep6"",""id.orig_h"":""172.16.55.110"",""id.orig_p"":49935,""id.resp_h"":""40.83.247.108"",""id.resp_p"":443,""proto"":""tcp"",""duration"":0.012125015258789063,""orig_bytes"":72,""resp_bytes"":0,""conn_state"":""OTH"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""DR"",""orig_pkts"":2,""orig_ip_bytes"":152,""resp_pkts"":0,""resp_ip_bytes"":0,""tunnel_parents"":[""CDeMS21m9p1z6e7i8e""],""community_id"":""1:CKdp+eOv5xklTs0hAQU0akg5h90=""}","2022-02-19T23:20:01.000+0000","1:CKdp+eOv5xklTs0hAQU0akg5h90=",OTH,"0.012125015258789063",,DR,sensor,"172.16.55.110",49935,"40.83.247.108",443,zeek,1,true,false,0,,,72,152,2,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",0,0,0,,"/opt/zeek/logs/2022-02-19/conn.23:00:00-23:20:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645312127.191454",CDeMS21m9p1z6e7i8e,C1jhuf4k6xr6crtep6
"{""ts"":1645293032.543727,""uid"":""CAqzNe34Nfw9XyKGK3"",""id.orig_h"":""172.16.50.110"",""id.orig_p"":49941,""id.resp_h"":""13.64.180.106"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":19093.371690034866,""orig_bytes"":25581,""resp_bytes"":60188,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADdaFf"",""orig_pkts"":651,""orig_ip_bytes"":51633,""resp_pkts"":331,""resp_ip_bytes"":73440,""tunnel_parents"":[""CuWbAF3BwmuFGLmAkc""],""community_id"":""1:CE8JLDAJkM+BAfj3FlOaRVPE2DU=""}","2022-02-19T23:20:01.000+0000","1:CE8JLDAJkM+BAfj3FlOaRVPE2DU=",SF,"19093.371690034866",,ShADdaFf,sensor,"172.16.50.110",49941,"13.64.180.106",443,zeek,1,true,false,0,,,25581,51633,651,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",60188,73440,331,ssl,"/opt/zeek/logs/2022-02-19/conn.23:00:00-23:20:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645293032.543727",CuWbAF3BwmuFGLmAkc,CAqzNe34Nfw9XyKGK3
